1
511.032
2354
18 18 13
1
2471	4.18879	0
2718	4.18879	0
2496	4.18879	0
2720	4.18879	0
2722	4.18879	0
2955	4.18879	0
2473	4.18879	0
2953	4.18879	0
2681	4.18879	0
2212	4.18879	0
2227	4.18879	0
2435	4.18879	0
2006	4.18879	0
1979	4.18879	0
1512	4.18879	0
1991	4.18879	0
2229	4.18879	0
1994	4.18879	0
1996	4.18879	0
2021	4.18879	0
1307	4.18879	0
1552	4.18879	0
1761	4.18879	0
1292	4.18879	0
2907	4.18879	0
2453	4.18879	0
2700	4.18879	0
2438	4.18879	0
2010	4.18879	0
2464	4.18879	0
1995	4.18879	0
2218	4.18879	0
3480	4.18879	0
3013	4.18879	0
3506	4.18879	0
3248	4.18879	0
3454	4.18879	0
2988	4.18879	0
2986	4.18879	0
3232	4.18879	0
3698	4.18879	0
3450	4.18879	0
3452	4.18879	0
3920	4.18879	0
3207	4.18879	0
3180	4.18879	0
3674	4.18879	0
3425	4.18879	0
3181	4.18879	0
3430	4.18879	0
3170	4.18879	0
3208	4.18879	0
2726	4.18879	0
2711	4.18879	0
3193	4.18879	0
2934	4.18879	0
2944	4.18879	0
2696	4.18879	0
3165	4.18879	0
3166	4.18879	0
2893	4.18879	0
3142	4.18879	0
3374	4.18879	0
2685	4.18879	0
277	4.18879	0
745	4.18879	0
523	4.18879	0
525	4.18879	0
990	4.18879	0
521	4.18879	0
768	4.18879	0
344	4.18879	0
318	4.18879	0
566	4.18879	0
811	4.18879	0
291	4.18879	0
69	4.18879	0
550	4.18879	0
552	4.18879	0
1692	4.18879	0
1484	4.18879	0
1225	4.18879	0
1223	4.18879	0
1914	4.18879	0
1929	4.18879	0
1941	4.18879	0
1447	4.18879	0
1435	4.18879	0
1433	4.18879	0
1694	4.18879	0
980	4.18879	0
1201	4.18879	0
955	4.18879	0
1175	4.18879	0
1216	4.18879	0
1926	4.18879	0
2393	4.18879	0
2145	4.18879	0
2148	4.18879	0
1928	4.18879	0
2163	4.18879	0
1954	4.18879	0
2147	4.18879	0
1965	4.18879	0
2422	4.18879	0
1980	4.18879	0
2669	4.18879	0
2903	4.18879	0
2657	4.18879	0
2409	4.18879	0
2020	4.18879	0
1760	4.18879	0
2022	4.18879	0
1516	4.18879	0
1514	4.18879	0
1735	4.18879	0
1774	4.18879	0
2004	4.18879	0
1772	4.18879	0
1744	4.18879	0
2214	4.18879	0
2459	4.18879	0
40	1	1
41	1	1
42	1	1
43	1	1
45	1	1
46	1	1
47	1	1
48	1	1
53	1	1
54	1	1
55	1	1
56	1	1
57	1	1
58	1	1
59	1	1
60	1	1
61	1	1
62	1	1
67	1	1
68	1	1
70	1	1
72	1	1
73	1	1
74	1	1
75	1	1
80	1	1
81	1	1
85	1	1
86	1	1
105	1	1
106	1	1
107	1	1
108	1	1
110	1	1
111	1	1
112	1	1
113	1	1
118	1	1
119	1	1
120	1	1
121	1	1
122	1	1
123	1	1
124	1	1
125	1	1
126	1	1
127	1	1
132	1	1
133	1	1
134	1	1
135	1	1
137	1	1
138	1	1
139	1	1
140	1	1
145	1	1
146	1	1
150	1	1
151	1	1
236	1	1
237	1	1
241	1	1
242	1	1
246	1	1
247	1	1
249	1	1
250	1	1
251	1	1
252	1	1
254	1	1
255	1	1
259	1	1
260	1	1
264	1	1
265	1	1
301	1	1
302	1	1
306	1	1
307	1	1
311	1	1
312	1	1
314	1	1
315	1	1
316	1	1
317	1	1
319	1	1
320	1	1
324	1	1
325	1	1
329	1	1
330	1	1
366	1	1
367	1	1
371	1	1
372	1	1
379	1	1
380	1	1
384	1	1
385	1	1
457	1	1
458	1	1
462	1	1
463	1	1
470	1	1
471	1	1
472	1	1
473	1	1
475	1	1
476	1	1
477	1	1
478	1	1
479	1	1
480	1	1
481	1	1
482	1	1
483	1	1
484	1	1
485	1	1
486	1	1
487	1	1
488	1	1
489	1	1
490	1	1
491	1	1
492	1	1
493	1	1
494	1	1
495	1	1
497	1	1
498	1	1
499	1	1
500	1	1
522	1	1
527	1	1
